date,hub_name,price_with_vat,price_without_vat
2024-03-22,CEGH,17642.11,14701.76
2024-03-22,THE,17374.91,14479.09
2024-03-23,TTF,17963.84,14969.87
2024-03-23,CEGH,18296.48,15247.07
2024-03-23,THE,17985.65,14988.04
2024-03-24,TTF,17963.84,14969.87
2024-03-24,CEGH,18296.48,15247.07
2024-03-24,THE,17985.65,14988.04
2024-03-25,TTF,17934.2,14945.17
2024-03-25,CEGH,18204.64,15170.53
2024-03-25,THE,17934.2,14945.17
2024-03-26,TTF,18405.74,15338.12
2024-03-26,CEGH,18967.67,15806.39
2024-03-26,THE,18400.28,15333.57
2024-03-27,TTF,17900.37,14916.97
2024-03-27,CEGH,18366.3,15305.25
2024-03-27,THE,17999.04,14999.2
2024-03-28,TTF,18069.28,15057.73
2024-03-28,CEGH,18799.52,15666.27
2024-03-28,THE,18063.83,15053.19
2024-03-29,TTF,17988.88,14990.73
2024-03-29,CEGH,17939.92,14949.93
2024-03-29,THE,17950.8,14959.0
2024-03-30,TTF,17613.53,14677.94
2024-03-30,CEGH,17782.16,14818.47
2024-03-30,THE,17602.65,14668.87
2024-03-31,TTF,17613.53,14677.94
2024-03-31,CEGH,17782.16,14818.47
2024-03-31,THE,17602.65,14668.87
2024-04-01,TTF,17527.26,14606.05
2024-04-01,CEGH,17695.07,14745.89
2024-04-01,THE,17516.43,14597.02
2024-04-02,TTF,17518.99,14599.16
2024-04-02,CEGH,17686.72,14738.93
2024-04-02,THE,17508.17,14590.14
2024-04-03,TTF,17349.47,14457.89
2024-04-03,CEGH,17642.6,14702.17
2024-04-03,THE,17409.19,14507.66
2024-04-04,TTF,16974.42,14145.35
2024-04-04,CEGH,17506.24,14588.53
2024-04-04,THE,16958.14,14131.78
2024-04-05,TTF,17087.84,14239.87
2024-04-05,CEGH,17637.03,14697.52
2024-04-05,THE,17109.59,14257.99
2024-04-06,TTF,17305.34,14421.12
2024-04-06,CEGH,17609.85,14674.87
2024-04-06,THE,17321.66,14434.72
2024-04-07,TTF,17305.34,14421.12
2024-04-07,CEGH,17609.85,14674.87
2024-04-07,THE,17321.66,14434.72
2024-04-08,TTF,17211.4,14342.83
2024-04-08,CEGH,17449.2,14541.0
2024-04-08,THE,17243.83,14369.86
2024-04-09,TTF,18004.4,15003.67
2024-04-09,CEGH,17874.35,14895.29
2024-04-09,THE,17998.98,14999.15
2024-04-10,TTF,17866.62,14888.85
2024-04-10,CEGH,17904.69,14920.57
2024-04-10,THE,17888.37,14906.97
2024-04-11,TTF,17859.99,14883.32
2024-04-11,CEGH,18072.12,15060.1
2024-04-11,THE,17838.23,14865.19
2024-04-12,TTF,18792.76,15660.63
2024-04-12,CEGH,18992.38,15826.98
2024-04-12,THE,18803.55,15669.62
2024-04-13,TTF,19213.59,16011.32
2024-04-13,CEGH,18674.07,15561.72
2024-04-13,THE,19186.61,15988.84
2024-04-14,TTF,19213.59,16011.32
2024-04-14,CEGH,18674.07,15561.72
2024-04-14,THE,19186.61,15988.84
2024-04-15,TTF,19267.78,16056.48
2024-04-15,CEGH,18869.02,15724.18
2024-04-15,THE,19230.06,16025.05
2024-04-16,TTF,20076.8,16730.67
2024-04-16,CEGH,19957.7,16631.42
2024-04-16,THE,20055.14,16712.62
2024-04-17,TTF,21340.04,17783.37
2024-04-17,CEGH,21448.21,17873.51
2024-04-17,THE,21221.05,17684.21
2024-04-18,TTF,20178.26,16815.22
2024-04-18,CEGH,21166.46,17638.72
2024-04-18,THE,20178.26,16815.22
2024-04-19,TTF,20767.09,17305.91
2024-04-19,CEGH,21071.09,17559.24
2024-04-19,THE,20750.8,17292.33
2024-04-20,TTF,19876.79,16563.99
2024-04-20,CEGH,20463.08,17052.57
2024-04-20,THE,19882.22,16568.52
2024-04-21,TTF,19876.79,16563.99
2024-04-21,CEGH,20463.08,17052.57
2024-04-21,THE,19882.22,16568.52
2024-04-22,TTF,20040.27,16700.22
2024-04-22,CEGH,20617.11,17180.92
2024-04-22,THE,20062.04,16718.37
2024-04-23,TTF,19263.21,16052.67
2024-04-23,CEGH,20523.62,17103.02
2024-04-23,THE,19263.21,16052.67
2024-04-24,TTF,18734.71,15612.26
2024-04-24,CEGH,20205.27,16837.72
2024-04-24,THE,18740.13,15616.77
2024-04-25,TTF,19257.39,16047.82
2024-04-25,CEGH,19809.85,16508.21
2024-04-25,THE,19235.72,16029.77
2024-04-26,TTF,19596.05,16330.04
2024-04-26,CEGH,20617.0,17180.83
2024-04-26,THE,19639.72,16366.43
2024-04-27,TTF,18771.64,15643.03
2024-04-27,CEGH,18880.84,15734.03
2024-04-27,THE,18771.64,15643.03
2024-04-28,TTF,18771.64,15643.03
2024-04-28,CEGH,18880.84,15734.03
2024-04-28,THE,18771.64,15643.03
2024-04-29,TTF,18736.54,15613.78
2024-04-29,CEGH,18752.89,15627.41
2024-04-29,THE,18741.99,15618.32
2024-04-30,TTF,18155.83,15129.86
2024-04-30,CEGH,18554.16,15461.8
2024-04-30,THE,18128.54,15107.12
2024-05-01,TTF,18773.24,15644.37
2024-05-01,CEGH,18969.06,15807.55
2024-05-01,THE,18724.28,15603.57
2024-05-02,TTF,18463.21,15386.01
2024-05-02,CEGH,18604.42,15503.68
2024-05-02,THE,18446.92,15372.43
2024-05-03,TTF,19727.58,16439.65
2024-05-03,CEGH,19857.97,16548.31
2024-05-03,THE,19705.85,16421.54
2024-05-04,TTF,19352.74,16127.28
2024-05-04,CEGH,19428.79,16190.66
2024-05-04,THE,19282.11,16068.42
2024-05-05,TTF,19352.74,16127.28
2024-05-05,CEGH,19428.79,16190.66
2024-05-05,THE,19282.11,16068.42
2024-05-06,TTF,19401.47,16167.89
2024-05-06,CEGH,19559.11,16299.26
2024-05-06,THE,19363.42,16136.18
2024-05-07,TTF,19429.3,16191.08
2024-05-07,CEGH,19587.18,16322.65
2024-05-07,THE,19391.19,16159.32
2024-05-08,TTF,20045.75,16704.79
2024-05-08,CEGH,20208.72,16840.6
2024-05-08,THE,19931.67,16609.72
2024-05-09,TTF,19577.48,16314.57
2024-05-09,CEGH,19756.79,16463.99
2024-05-09,THE,19506.85,16255.71
2024-05-10,TTF,19723.51,16436.26
2024-05-10,CEGH,19930.54,16608.78
2024-05-10,THE,19685.38,16404.48
2024-05-11,TTF,18966.22,15805.18
2024-05-11,CEGH,19205.94,16004.95
2024-05-11,THE,19015.25,15846.04
2024-05-12,TTF,18966.22,15805.18
2024-05-12,CEGH,19205.94,16004.95
2024-05-12,THE,19015.25,15846.04
2024-05-13,TTF,19196.69,15997.24
2024-05-13,CEGH,19587.01,16322.51
2024-05-13,THE,19235.17,16029.31
2024-05-14,TTF,18821.29,15684.41
2024-05-14,CEGH,19485.47,16237.89
2024-05-14,THE,18837.76,15698.13
2024-05-15,TTF,18994.33,15828.61
2024-05-15,CEGH,19824.74,16520.62
2024-05-15,THE,18999.83,15833.19
2024-05-16,TTF,19227.66,16023.05
2024-05-16,CEGH,19827.37,16522.81
2024-05-16,THE,19200.15,16000.12
2024-05-17,TTF,19614.96,16345.8
2024-05-17,CEGH,19945.04,16620.87
2024-05-17,THE,19620.46,16350.38
2024-05-18,TTF,19708.48,16423.73
2024-05-18,CEGH,20154.09,16795.07
2024-05-18,THE,19664.47,16387.06
2024-05-19,TTF,19708.48,16423.73
2024-05-19,CEGH,20154.09,16795.07
2024-05-19,THE,19664.47,16387.06
2024-05-20,TTF,19716.97,16430.81
2024-05-20,CEGH,20282.41,16902.01
2024-05-20,THE,19667.56,16389.63
2024-05-21,TTF,20845.58,17371.32
2024-05-21,CEGH,21548.08,17956.73
2024-05-21,THE,20790.26,17325.22
2024-05-22,TTF,21412.17,17843.47
2024-05-22,CEGH,21695.49,18079.57
2024-05-22,THE,21373.29,17811.07
2024-05-23,TTF,22167.66,18473.05
2024-05-23,CEGH,22604.96,18837.47
2024-05-23,THE,22128.92,18440.77
2024-05-24,TTF,22805.29,19004.41
2024-05-24,CEGH,23417.05,19514.21
2024-05-24,THE,22794.16,18995.13
2024-05-25,TTF,22165.72,18471.43
2024-05-25,CEGH,22627.32,18856.1
2024-05-25,THE,22082.3,18401.92
2024-05-26,TTF,22165.72,18471.43
2024-05-26,CEGH,22627.32,18856.1
2024-05-26,THE,22082.3,18401.92
2024-05-27,TTF,22262.28,18551.9
2024-05-27,CEGH,22848.62,19040.52
2024-05-27,THE,22206.44,18505.37
2024-05-28,TTF,22398.99,18665.82
2024-05-28,CEGH,22988.95,19157.46
2024-05-28,THE,22342.8,18619.0
2024-05-29,TTF,22252.56,18543.8
2024-05-29,CEGH,22947.0,19122.5
2024-05-29,THE,22218.69,18515.57
2024-05-30,TTF,22498.68,18748.9
2024-05-30,CEGH,23096.45,19247.04
2024-05-30,THE,22436.65,18697.21
2024-05-31,TTF,22846.19,19038.49
2024-05-31,CEGH,23645.09,19704.24
2024-05-31,THE,22812.43,19010.36
2024-06-01,TTF,22401.72,18668.1
2024-06-01,CEGH,22834.93,19029.11
2024-06-01,THE,22351.09,18625.91
2024-06-02,TTF,22401.72,18668.1
2024-06-02,CEGH,22834.93,19029.11
2024-06-02,THE,22351.09,18625.91
2024-06-03,TTF,22565.72,18804.77
2024-06-03,CEGH,23141.78,19284.82
2024-06-03,THE,22531.83,18776.52
2024-06-04,TTF,23454.77,19545.64
2024-06-04,CEGH,24153.63,20128.02
2024-06-04,THE,23364.59,19470.49
2024-06-05,TTF,22200.71,18500.59
2024-06-05,CEGH,23038.04,19198.37
2024-06-05,THE,22183.85,18486.54
2024-06-06,TTF,21744.83,18120.69
2024-06-06,CEGH,22377.55,18647.96
2024-06-06,THE,21722.44,18102.03
2024-06-07,TTF,21698.23,18081.86
2024-06-07,CEGH,22420.85,18684.04
2024-06-07,THE,21731.84,18109.87
2024-06-08,TTF,21440.55,17867.12
2024-06-08,CEGH,22213.58,18511.32
2024-06-08,THE,21462.95,17885.79
2024-06-09,TTF,21440.55,17867.12
2024-06-09,CEGH,22213.58,18511.32
2024-06-09,THE,21462.95,17885.79
2024-06-10,TTF,21627.01,18022.51
2024-06-10,CEGH,22455.06,18712.55
2024-06-10,THE,21672.07,18060.06
2024-06-11,TTF,22333.53,18611.27
2024-06-11,CEGH,22869.39,19057.82
2024-06-11,THE,22327.95,18606.62
2024-06-12,TTF,22243.86,18536.55
2024-06-12,CEGH,22656.8,18880.67
2024-06-12,THE,22227.12,18522.6
2024-06-13,TTF,22715.91,18929.92
2024-06-13,CEGH,23258.09,19381.74
2024-06-13,THE,22749.45,18957.87
2024-06-14,TTF,23029.08,19190.9
2024-06-14,CEGH,23665.82,19721.52
2024-06-14,THE,23068.53,19223.77
2024-06-15,TTF,22955.83,19129.86
2024-06-15,CEGH,23412.25,19510.21
2024-06-15,THE,22927.66,19106.38
2024-06-16,TTF,22955.83,19129.86
2024-06-16,CEGH,23412.25,19510.21
2024-06-16,THE,22927.66,19106.38
2024-06-17,TTF,22767.97,18973.31
2024-06-17,CEGH,23415.55,19512.96
2024-06-17,THE,22734.47,18945.39
2024-06-18,TTF,22244.7,18537.25
2024-06-18,CEGH,23083.22,19236.02
2024-06-18,THE,22261.47,18551.22
2024-06-19,TTF,22216.34,18513.62
2024-06-19,CEGH,23164.74,19303.95
2024-06-19,THE,22260.97,18550.81
2024-06-20,TTF,22688.1,18906.75
2024-06-20,CEGH,23544.13,19620.11
2024-06-20,THE,22777.62,18981.35
2024-06-21,TTF,21988.05,18323.37
2024-06-21,CEGH,22935.99,19113.32
2024-06-21,THE,22066.12,18388.43
2024-06-22,TTF,21909.98,18258.32
2024-06-22,CEGH,22634.88,18862.4
2024-06-22,THE,21915.56,18262.97
2024-06-23,TTF,21909.98,18258.32
2024-06-23,CEGH,22634.88,18862.4
2024-06-23,THE,21915.56,18262.97
2024-06-24,TTF,21846.82,18205.68
2024-06-24,CEGH,22690.62,18908.85
2024-06-24,THE,21813.51,18177.92
2024-06-25,TTF,22095.28,18412.73
2024-06-25,CEGH,22978.16,19148.47
2024-06-25,THE,22084.11,18403.42
2024-06-26,TTF,22506.17,18755.14
2024-06-26,CEGH,23512.59,19593.82
2024-06-26,THE,22483.81,18736.51
2024-06-27,TTF,21864.23,18220.19
2024-06-27,CEGH,22870.85,19059.04
2024-06-27,THE,21858.67,18215.56
2024-06-28,TTF,21985.21,18321.01
2024-06-28,CEGH,22825.79,19021.49
2024-06-28,THE,22018.61,18348.84
2024-06-29,TTF,21968.51,18307.09
2024-06-29,CEGH,22742.29,18951.91
2024-06-29,THE,22001.91,18334.92
2024-06-30,TTF,21968.51,18307.09
2024-06-30,CEGH,22742.29,18951.91
2024-06-30,THE,22001.91,18334.92
2024-07-01,TTF,21951.24,18292.7
2024-07-01,CEGH,22695.66,18913.05
2024-07-01,THE,21940.13,18283.44
2024-07-02,TTF,21696.93,18080.77
2024-07-02,CEGH,22179.32,18482.77
2024-07-02,THE,21680.1,18066.75
2024-07-03,TTF,21737.48,18114.57
2024-07-03,CEGH,22326.62,18605.52
2024-07-03,THE,21743.1,18119.25
2024-07-04,TTF,21355.94,17796.62
2024-07-04,CEGH,21902.08,18251.73
2024-07-04,THE,21344.68,17787.23
2024-07-05,TTF,21630.79,18025.66
2024-07-05,CEGH,22086.14,18405.12
2024-07-05,THE,21580.2,17983.5
2024-07-06,TTF,21507.12,17922.6
2024-07-06,CEGH,21990.57,18325.47
2024-07-06,THE,21462.15,17885.12
2024-07-07,TTF,21507.12,17922.6
2024-07-07,CEGH,21990.57,18325.47
2024-07-07,THE,21462.15,17885.12
2024-07-08,TTF,21551.93,17959.94
2024-07-08,CEGH,22560.05,18800.04
2024-07-08,THE,21495.61,17913.01
2024-07-09,TTF,21085.98,17571.65
2024-07-09,CEGH,21951.9,18293.25
2024-07-09,THE,21080.32,17566.93
2024-07-10,TTF,20563.13,17135.94
2024-07-10,CEGH,21706.54,18088.78
2024-07-10,THE,20551.81,17126.51
2024-07-11,TTF,20384.07,16986.72
2024-07-11,CEGH,21708.4,18090.33
2024-07-11,THE,20361.43,16967.86
2024-07-12,TTF,20757.51,17297.92
2024-07-12,CEGH,22011.21,18342.67
2024-07-12,THE,20700.53,17250.44
2024-07-13,TTF,21145.02,17620.85
2024-07-13,CEGH,22142.28,18451.9
2024-07-13,THE,21082.33,17568.61
2024-07-14,TTF,21145.02,17620.85
2024-07-14,CEGH,22142.28,18451.9
2024-07-14,THE,21082.33,17568.61
2024-07-15,TTF,21300.5,17750.42
2024-07-15,CEGH,22694.76,18912.3
2024-07-15,THE,21243.13,17702.61
2024-07-16,TTF,21032.03,17526.69
2024-07-16,CEGH,22439.03,18699.19
2024-07-16,THE,20986.09,17488.41
2024-07-17,TTF,22057.65,18381.37
2024-07-17,CEGH,23547.68,19623.07
2024-07-17,THE,22005.67,18338.06
2024-07-18,TTF,21613.52,18011.27
2024-07-18,CEGH,23237.96,19364.97
2024-07-18,THE,21596.05,17996.71
2024-07-19,TTF,21945.75,18288.12
2024-07-19,CEGH,23201.06,19334.22
2024-07-19,THE,21916.69,18263.91
2024-07-20,TTF,21637.73,18031.44
2024-07-20,CEGH,22887.23,19072.69
2024-07-20,THE,21597.05,17997.54
2024-07-21,TTF,21637.73,18031.44
2024-07-21,CEGH,22887.23,19072.69
2024-07-21,THE,21597.05,17997.54
2024-07-22,TTF,21614.17,18011.81
2024-07-22,CEGH,22919.6,19099.67
2024-07-22,THE,21585.17,17987.64
2024-07-23,TTF,21442.19,17868.49
2024-07-23,CEGH,22869.2,19057.67
2024-07-23,THE,21390.19,17825.16
2024-07-24,TTF,21139.88,17616.57
2024-07-24,CEGH,22496.5,18747.08
2024-07-24,THE,21105.39,17587.82
2024-07-25,TTF,21850.05,18208.37
2024-07-25,CEGH,22831.6,19026.33
2024-07-25,THE,21769.69,18141.41
2024-07-26,TTF,21380.61,17817.17
2024-07-26,CEGH,22310.05,18591.71
2024-07-26,THE,21300.29,17750.24
2024-07-27,TTF,21730.59,18108.82
2024-07-27,CEGH,22533.81,18778.17
2024-07-27,THE,21627.32,18022.77
2024-07-28,TTF,21730.59,18108.82
2024-07-28,CEGH,22533.81,18778.17
2024-07-28,THE,21627.32,18022.77
2024-07-29,TTF,21728.49,18107.07
2024-07-29,CEGH,22863.19,19052.66
2024-07-29,THE,21653.99,18044.99
2024-07-30,TTF,22331.97,18609.97
2024-07-30,CEGH,23540.72,19617.27
2024-07-30,THE,22309.16,18590.97
2024-07-31,TTF,22663.16,18885.97
2024-07-31,CEGH,23838.03,19865.02
2024-07-31,THE,22611.83,18843.19
2024-08-01,TTF,23133.58,19277.98
2024-08-01,CEGH,24621.58,20517.98
2024-08-01,THE,23127.87,19273.22
2024-08-02,TTF,23693.16,19744.3
2024-08-02,CEGH,24873.29,20727.74
2024-08-02,THE,23670.36,19725.3
2024-08-03,TTF,23676.06,19730.05
2024-08-03,CEGH,24685.16,20570.97
2024-08-03,THE,23619.04,19682.53
2024-08-04,TTF,23676.06,19730.05
2024-08-04,CEGH,24685.16,20570.97
2024-08-04,THE,23619.04,19682.53
2024-08-05,TTF,23868.88,19890.73
2024-08-05,CEGH,24889.28,20741.07
2024-08-05,THE,23817.28,19847.73
2024-08-06,TTF,23547.27,19622.72
2024-08-06,CEGH,24897.95,20748.29
2024-08-06,THE,23489.3,19574.42
2024-08-07,TTF,23881.38,19901.15
2024-08-07,CEGH,25204.21,21003.51
2024-08-07,THE,23846.87,19872.39
2024-08-08,TTF,24988.45,20823.71
2024-08-08,CEGH,26276.03,21896.69
2024-08-08,THE,24913.72,20761.43
2024-08-09,TTF,25862.84,21552.37
2024-08-09,CEGH,27393.26,22827.72
2024-08-09,THE,25862.84,21552.37
2024-08-10,TTF,25868.59,21557.16
2024-08-10,CEGH,27341.48,22784.57
2024-08-10,THE,25862.84,21552.37
2024-08-11,TTF,25868.59,21557.16
2024-08-11,CEGH,27341.48,22784.57
2024-08-11,THE,25862.84,21552.37
2024-08-12,TTF,25872.85,21560.71
2024-08-12,CEGH,27192.64,22660.53
2024-08-12,THE,25907.43,21589.52
2024-08-13,TTF,25715.75,21429.79
2024-08-13,CEGH,26978.32,22481.93
2024-08-13,THE,25686.8,21405.67
2024-08-14,TTF,25378.05,21148.37
2024-08-14,CEGH,26544.48,22120.4
2024-08-14,THE,25407.07,21172.56
2024-08-15,TTF,25591.71,21326.42
2024-08-15,CEGH,26685.39,22237.82
2024-08-15,THE,25562.47,21302.06
2024-08-16,TTF,25681.64,21401.37
2024-08-16,CEGH,26752.01,22293.34
2024-08-16,THE,25664.19,21386.82
2024-08-17,TTF,25792.17,21493.47
2024-08-17,CEGH,26722.92,22269.1
2024-08-17,THE,25768.9,21474.08
2024-08-18,TTF,25792.17,21493.47
2024-08-18,CEGH,26722.92,22269.1
2024-08-18,THE,25768.9,21474.08
2024-08-19,TTF,25853.11,21544.26
2024-08-19,CEGH,26626.69,22188.91
2024-08-19,THE,25818.21,21515.17
2024-08-20,TTF,26180.48,21817.07
2024-08-20,CEGH,27234.59,22695.49
2024-08-20,THE,26116.07,21763.39
2024-08-21,TTF,25129.7,20941.42
2024-08-21,CEGH,26488.72,22073.93
2024-08-21,THE,25088.51,20907.09
2024-08-22,TTF,24653.22,20544.35
2024-08-22,CEGH,25896.7,21580.58
2024-08-22,THE,24629.64,20524.7
2024-08-23,TTF,24479.54,20399.62
2024-08-23,CEGH,25630.85,21359.04
2024-08-23,THE,24438.21,20365.17
2024-08-24,TTF,24945.97,20788.31
2024-08-24,CEGH,26303.93,21919.94
2024-08-24,THE,24922.35,20768.62
2024-08-25,TTF,24945.97,20788.31
2024-08-25,CEGH,26303.93,21919.94
2024-08-25,THE,24922.35,20768.62
2024-08-26,TTF,24892.96,20744.13
2024-08-26,CEGH,26111.35,21759.46
2024-08-26,THE,24898.85,20749.04
2024-08-27,TTF,25076.81,20897.34
2024-08-27,CEGH,26304.27,21920.22
2024-08-27,THE,25082.74,20902.28
2024-08-28,TTF,25976.06,21646.72
2024-08-28,CEGH,27479.68,22899.73
2024-08-28,THE,25934.62,21612.18
2024-08-29,TTF,25950.61,21625.51
2024-08-29,CEGH,27482.24,22901.87
2024-08-29,THE,25921.15,21600.96
2024-08-30,TTF,25934.75,21612.29
2024-08-30,CEGH,27178.87,22649.06
2024-08-30,THE,25829.12,21524.27
2024-08-31,TTF,26057.99,21714.99
2024-08-31,CEGH,27008.68,22507.23
2024-08-31,THE,26122.54,21768.78
2024-09-01,TTF,26057.99,21714.99
2024-09-01,CEGH,27008.68,22507.23
2024-09-01,THE,26122.54,21768.78
2024-09-02,TTF,26199.89,21833.24
2024-09-02,CEGH,27426.8,22855.67
2024-09-02,THE,26223.26,21852.72
2024-09-03,TTF,25739.86,21449.88
2024-09-03,CEGH,27543.6,22953.0
2024-09-03,THE,25734.03,21445.02
2024-09-04,TTF,24926.77,20772.31
2024-09-04,CEGH,27002.72,22502.27
2024-09-04,THE,24950.16,20791.8
2024-09-05,TTF,24082.74,20068.95
2024-09-05,CEGH,25857.07,21547.56
2024-09-05,THE,24088.6,20073.83
2024-09-06,TTF,24036.63,20030.52
2024-09-06,CEGH,25564.4,21303.67
2024-09-06,THE,24048.34,20040.28
2024-09-07,TTF,24305.9,20254.92
2024-09-07,CEGH,25470.75,21225.62
2024-09-07,THE,24305.9,20254.92
2024-09-08,TTF,24305.9,20254.92
2024-09-08,CEGH,25470.75,21225.62
2024-09-08,THE,24305.9,20254.92
2024-09-09,TTF,24447.07,20372.56
2024-09-09,CEGH,25891.91,21576.59
2024-09-09,THE,24470.47,20392.06
2024-09-10,TTF,24652.49,20543.74
2024-09-10,CEGH,25812.1,21510.08
2024-09-10,THE,24664.14,20553.45
2024-09-11,TTF,23636.03,19696.69
2024-09-11,CEGH,24748.89,20624.07
2024-09-11,THE,23659.34,19716.12
2024-09-12,TTF,24365.63,20304.69
2024-09-12,CEGH,24867.95,20723.29
2024-09-12,THE,24394.84,20329.03
2024-09-13,TTF,23930.25,19941.87
2024-09-13,CEGH,24397.21,20331.01
2024-09-13,THE,23906.9,19922.42
2024-09-14,TTF,24181.24,20151.03
2024-09-14,CEGH,24152.06,20126.72
2024-09-14,THE,24163.73,20136.44
2024-09-15,TTF,24181.24,20151.03
2024-09-15,CEGH,24152.06,20126.72
2024-09-15,THE,24163.73,20136.44
2024-09-16,TTF,24375.79,20313.16
2024-09-16,CEGH,24546.32,20455.27
2024-09-16,THE,24375.79,20313.16
2024-09-17,TTF,23565.92,19638.27
2024-09-17,CEGH,24363.42,20302.85
2024-09-17,THE,23536.38,19613.65
2024-09-18,TTF,24152.32,20126.93
2024-09-18,CEGH,25455.24,21212.7
2024-09-18,THE,24158.24,20131.87
2024-09-19,TTF,24008.92,20007.43
2024-09-19,CEGH,24950.28,20791.9
2024-09-19,THE,24020.76,20017.3
2024-09-20,TTF,22662.46,18885.38
2024-09-20,CEGH,23820.2,19850.17
2024-09-20,THE,22662.46,18885.38
2024-09-21,TTF,23737.08,19780.9
2024-09-21,CEGH,24170.5,20142.08
2024-09-21,THE,23719.27,19766.06
2024-09-22,TTF,23737.08,19780.9
2024-09-22,CEGH,24170.5,20142.08
2024-09-22,THE,23719.27,19766.06
2024-09-23,TTF,23713.95,19761.62
2024-09-23,CEGH,24223.55,20186.29
2024-09-23,THE,23708.03,19756.69
2024-09-24,TTF,24715.74,20596.45
2024-09-24,CEGH,25294.48,21078.73
2024-09-24,THE,24686.22,20571.85
2024-09-25,TTF,24647.07,20539.22
2024-09-25,CEGH,25001.78,20834.82
2024-09-25,THE,24570.22,20475.18
2024-09-26,TTF,25516.7,21263.92
2024-09-26,CEGH,25890.38,21575.32
2024-09-26,THE,25510.77,21258.97
2024-09-27,TTF,25641.29,21367.74
2024-09-27,CEGH,25617.69,21348.07
2024-09-27,THE,25599.98,21333.32
2024-09-28,TTF,25989.46,21657.88
2024-09-28,CEGH,26154.7,21795.58
2024-09-28,THE,26007.17,21672.64
2024-09-29,TTF,25989.46,21657.88
2024-09-29,CEGH,26154.7,21795.58
2024-09-29,THE,26007.17,21672.64
2024-09-30,TTF,25997.76,21664.8
2024-09-30,CEGH,26174.77,21812.31
2024-09-30,THE,26003.66,21669.72
2024-10-01,TTF,26275.75,21896.46
2024-10-01,CEGH,27318.75,22765.62
2024-10-01,THE,26613.54,22177.95
2024-10-02,TTF,26102.96,21752.47
2024-10-02,CEGH,27071.38,22559.48
2024-10-02,THE,26619.45,22182.87
2024-10-03,TTF,25847.21,21539.34
2024-10-03,CEGH,26434.19,22028.49
2024-10-03,THE,26217.01,21847.51
2024-10-04,TTF,26406.43,22005.36
2024-10-04,CEGH,26909.12,22424.27
2024-10-04,THE,26675.31,22229.42
2024-10-05,TTF,27072.79,22560.66
2024-10-05,CEGH,27417.66,22848.05
2024-10-05,THE,27359.2,22799.33
2024-10-06,TTF,27072.79,22560.66
2024-10-06,CEGH,27417.66,22848.05
2024-10-06,THE,27359.2,22799.33
2024-10-07,TTF,26989.64,22491.37
2024-10-07,CEGH,27322.15,22768.46
2024-10-07,THE,27292.98,22744.15
2024-10-08,TTF,26488.32,22073.6
2024-10-08,CEGH,26761.22,22301.02
2024-10-08,THE,26749.61,22291.34
2024-10-09,TTF,25391.72,21159.77
2024-10-09,CEGH,25577.62,21314.68
2024-10-09,THE,25769.33,21474.44
2024-10-10,TTF,25124.61,20937.17
2024-10-10,CEGH,25234.7,21028.92
2024-10-10,THE,25472.27,21226.89
2024-10-11,TTF,26179.89,21816.57
2024-10-11,CEGH,26116.26,21763.55
2024-10-11,THE,26538.5,22115.42
2024-10-12,TTF,26052.64,21710.53
2024-10-12,CEGH,25641.97,21368.31
2024-10-12,THE,26087.34,21739.45
2024-10-13,TTF,26052.64,21710.53
2024-10-13,CEGH,25641.97,21368.31
2024-10-13,THE,26087.34,21739.45
2024-10-14,TTF,26171.81,21809.84
2024-10-14,CEGH,26270.09,21891.74
2024-10-14,THE,26455.08,22045.9
2024-10-15,TTF,26255.02,21879.18
2024-10-15,CEGH,26560.96,22134.13
2024-10-15,THE,26722.59,22268.82
2024-10-16,TTF,25883.51,21569.59
2024-10-16,CEGH,26408.41,22007.01
2024-10-16,THE,26212.29,21843.57
2024-10-17,TTF,25480.0,21233.33
2024-10-17,CEGH,26073.98,21728.32
2024-10-17,THE,25877.91,21564.92
2024-10-18,TTF,25763.97,21469.97
2024-10-18,CEGH,26063.05,21719.21
2024-10-18,THE,26068.8,21724.0
2024-10-19,TTF,25338.36,21115.3
2024-10-19,CEGH,26011.28,21676.07
2024-10-19,THE,25666.19,21388.49
2024-10-20,TTF,25338.36,21115.3
2024-10-20,CEGH,26011.28,21676.07
2024-10-20,THE,25666.19,21388.49
2024-10-21,TTF,25398.81,21165.67
2024-10-21,CEGH,26013.31,21677.76
2024-10-21,THE,25697.45,21414.54
2024-10-22,TTF,26057.25,21714.37
2024-10-22,CEGH,26333.44,21944.53
2024-10-22,THE,26362.21,21968.51
2024-10-23,TTF,26628.83,22190.69
2024-10-23,CEGH,26783.83,22319.86
2024-10-23,THE,26996.22,22496.85
2024-10-24,TTF,26736.13,22280.11
2024-10-24,CEGH,26855.95,22379.96
2024-10-24,THE,27055.64,22546.37
2024-10-25,TTF,27176.41,22647.01
2024-10-25,CEGH,27239.32,22699.43
2024-10-25,THE,27519.55,22932.96
2024-10-26,TTF,27799.79,23166.49
2024-10-26,CEGH,27994.24,23328.53
2024-10-26,THE,27914.17,23261.81
2024-10-27,TTF,27799.79,23166.49
2024-10-27,CEGH,27994.24,23328.53
2024-10-27,THE,27914.17,23261.81
2024-10-28,TTF,28027.05,23355.87
2024-10-28,CEGH,28268.18,23556.82
2024-10-28,THE,28245.21,23537.67
2024-10-29,TTF,27431.8,22859.83
2024-10-29,CEGH,27661.37,23051.14
2024-10-29,THE,27822.06,23185.05
